Stkcd,Accper,Indcd
002151,2018/12/31,C39
002152,2018/3/31,C34
002152,2018/6/30,C34
002152,2018/9/30,C34
002152,2018/12/31,C34
002153,2018/3/31,I65
002153,2018/6/30,I65
002153,2018/9/30,I65
002153,2018/12/31,I65
002154,2018/3/31,C18
002154,2018/6/30,C18
002154,2018/9/30,C18
002154,2018/12/31,C18
002155,2018/3/31,B09
002155,2018/6/30,B09
002155,2018/9/30,B09
002155,2018/12/31,B09
002156,2018/3/31,C39
002156,2018/6/30,C39
002156,2018/9/30,C39
002156,2018/12/31,C39
002157,2018/3/31,C13
002157,2018/6/30,C13
002157,2018/9/30,C13
002157,2018/12/31,C13
002158,2018/3/31,C34
002158,2018/6/30,C34
002158,2018/9/30,C34
002158,2018/12/31,C34
002159,2018/3/31,N78
002159,2018/6/30,N78
002159,2018/9/30,N78
002159,2018/12/31,N78
002160,2018/3/31,C32
002160,2018/6/30,C32
002160,2018/9/30,C32
002160,2018/12/31,C32
002161,2018/6/30,C39
002161,2018/9/30,C39
002161,2018/12/31,C39
002162,2018/3/31,C30
002162,2018/6/30,C30
002162,2018/9/30,C30
002162,2018/12/31,C30
002163,2018/6/30,E50
002163,2018/9/30,E50
002163,2018/12/31,E50
002164,2018/3/31,C34
002164,2018/6/30,C34
002164,2018/9/30,L72
002164,2018/12/31,L72
002165,2018/3/31,C26
002165,2018/6/30,C26
002165,2018/9/30,C26
002165,2018/12/31,C26
002166,2018/3/31,C27
002166,2018/6/30,C27
002166,2018/9/30,C27
002166,2018/12/31,C27
002167,2018/3/31,C32
002167,2018/6/30,C32
002167,2018/9/30,C32
002167,2018/12/31,C32
002168,2018/6/30,C38
002168,2018/9/30,C38
002168,2018/12/31,C38
002169,2018/3/31,C38
002169,2018/6/30,C38
002169,2018/9/30,C38
002169,2018/12/31,C38
002170,2018/3/31,C26
002170,2018/6/30,C26
002170,2018/9/30,C26
002170,2018/12/31,C26
002171,2018/3/31,C32
002171,2018/6/30,C32
002171,2018/9/30,C32
002171,2018/12/31,C32
002172,2018/3/31,C28
002172,2018/6/30,C28
002172,2018/9/30,C28
002172,2018/12/31,C28
002173,2018/3/31,Q83
002173,2018/6/30,Q83
002173,2018/9/30,Q83
002173,2018/12/31,Q83
002174,2018/3/31,I64
002174,2018/6/30,I64
002174,2018/9/30,I64
002174,2018/12/31,I64
002175,2018/3/31,I64
002175,2018/6/30,I64
002175,2018/9/30,I64
002175,2018/12/31,I64
002176,2018/3/31,C38
002176,2018/6/30,C38
002176,2018/9/30,C38
002176,2018/12/31,C38
002177,2018/3/31,C35
002177,2018/6/30,C35
002177,2018/9/30,C35
002177,2018/12/31,C35
002178,2018/3/31,M74
002178,2018/6/30,M74
002178,2018/9/30,M74
002178,2018/12/31,M74
002179,2018/3/31,C39
002179,2018/6/30,C39
002179,2018/9/30,C39
002179,2018/12/31,C39
002180,2018/3/31,C39
002180,2018/6/30,C39
002180,2018/9/30,C39
002180,2018/12/31,C39
002181,2018/3/31,L72
002181,2018/6/30,L72
002181,2018/9/30,L72
002181,2018/12/31,L72
002182,2018/3/31,C32
002182,2018/6/30,C32
002182,2018/9/30,C32
002182,2018/12/31,C32
002183,2018/3/31,L72
002183,2018/6/30,L72
002183,2018/9/30,L72
002183,2018/12/31,L72
002184,2018/3/31,C38
002184,2018/6/30,C38
002184,2018/9/30,C38
002184,2018/12/31,C38
002185,2018/3/31,C39
002185,2018/6/30,C39
002185,2018/9/30,C39
002185,2018/12/31,C39
002186,2018/3/31,H62
002186,2018/6/30,H62
002186,2018/9/30,H62
002186,2018/12/31,H62
002187,2018/3/31,F52
002187,2018/6/30,F52
002187,2018/9/30,F52
002187,2018/12/31,F52
002188,2018/3/31,L72
002188,2018/6/30,L72
002188,2018/9/30,L72
002188,2018/12/31,L72
002189,2018/3/31,C39
002189,2018/6/30,C39
002189,2018/9/30,C39
002189,2018/12/31,C39
002190,2018/3/31,C35
002190,2018/6/30,C35
002190,2018/9/30,C35
002190,2018/12/31,C35
002191,2018/3/31,C23
002191,2018/6/30,C23
002191,2018/9/30,C23
002191,2018/12/31,C23
002192,2018/3/31,C39
002192,2018/6/30,C39
002192,2018/9/30,C39
002192,2018/12/31,C39
002193,2018/3/31,C17
002193,2018/6/30,C17
002193,2018/9/30,C17
002193,2018/12/31,C17
002194,2018/3/31,C39
002194,2018/6/30,C39
002194,2018/9/30,C39
002194,2018/12/31,C39
002195,2018/3/31,I65
002195,2018/6/30,I65
002195,2018/9/30,I65
002195,2018/12/31,I65
002196,2018/3/31,C35
002196,2018/6/30,C35
002196,2018/9/30,C35
002196,2018/12/31,C35
002197,2018/3/31,C34
002197,2018/6/30,C34
002197,2018/9/30,C34
002197,2018/12/31,C34
002198,2018/6/30,C27
002198,2018/9/30,C27
002198,2018/12/31,C27
002199,2018/3/31,C39
002199,2018/6/30,C39
002199,2018/9/30,C39
002199,2018/12/31,C39
002200,2018/3/31,A02
002200,2018/6/30,A02
002200,2018/9/30,A02
002200,2018/12/31,A02
002201,2018/3/31,C30
002201,2018/6/30,C30
002201,2018/9/30,C30
002201,2018/12/31,C30
002202,2018/3/31,C34
002202,2018/6/30,C34
002202,2018/9/30,C34
002202,2018/12/31,C34
002203,2018/3/31,C32
002203,2018/6/30,C32
002203,2018/9/30,C32
002203,2018/12/31,C32
002204,2018/3/31,C35
002204,2018/6/30,C35
002204,2018/9/30,C35
002204,2018/12/31,C35
002205,2018/3/31,C30
002205,2018/6/30,C30
002205,2018/9/30,C30
002205,2018/12/31,C30
002206,2018/3/31,C28
002206,2018/6/30,C28
002206,2018/9/30,C28
002206,2018/12/31,C28
002207,2018/3/31,B11
002207,2018/6/30,B11
002207,2018/9/30,B11
002207,2018/12/31,B11
002208,2018/3/31,K70
002208,2018/6/30,K70
002208,2018/9/30,K70
002208,2018/12/31,K70
002209,2018/3/31,C35
002209,2018/6/30,C35
002209,2018/9/30,C35
002209,2018/12/31,C35
002210,2018/3/31,L72
002210,2018/9/30,L72
002210,2018/12/31,L72
002211,2018/3/31,C26
002211,2018/6/30,C26
002211,2018/9/30,C26
002211,2018/12/31,C26
002212,2018/6/30,C38
002212,2018/9/30,C38
002212,2018/12/31,C38
002213,2018/3/31,C36
002213,2018/6/30,C36
002213,2018/9/30,C36
002213,2018/12/31,C36
002214,2018/3/31,C39
002214,2018/6/30,C39
002214,2018/9/30,C39
002214,2018/12/31,C39
002215,2018/3/31,C26
002215,2018/6/30,C26
002215,2018/9/30,C26
002215,2018/12/31,C26
002216,2018/3/31,C14
002216,2018/6/30,C14
002216,2018/9/30,C14
002216,2018/12/31,C14
002217,2018/3/31,C39
002217,2018/6/30,C39
002217,2018/9/30,C39
002217,2018/12/31,C39
002218,2018/3/31,C38
002218,2018/6/30,C38
002218,2018/9/30,C38
002218,2018/12/31,C38
002219,2018/6/30,C27
002219,2018/9/30,C27
002219,2018/12/31,C27
002220,2018/3/31,C13
002220,2018/6/30,C13
002220,2018/9/30,C13
002220,2018/12/31,C13
002221,2018/3/31,F51
002221,2018/6/30,F51
002221,2018/9/30,F51
002221,2018/12/31,F51
002222,2018/3/31,C39
002222,2018/6/30,C39
002222,2018/9/30,C39
002222,2018/12/31,C39
002223,2018/3/31,C35
002223,2018/6/30,C35
002223,2018/9/30,C35
002223,2018/12/31,C35
002224,2018/3/31,C29
002224,2018/6/30,C29
002224,2018/9/30,C29
002224,2018/12/31,C29
002225,2018/3/31,C30
002225,2018/6/30,C30
002225,2018/9/30,C30
002225,2018/12/31,C30
002226,2018/3/31,C26
002226,2018/12/31,C26
002227,2018/3/31,C38
002227,2018/6/30,C38
002227,2018/9/30,C38
002227,2018/12/31,C38
002228,2018/3/31,C22
002228,2018/6/30,C22
002228,2018/9/30,C22
002228,2018/12/31,C22
002229,2018/3/31,C23
002229,2018/6/30,C23
002229,2018/9/30,C23
002229,2018/12/31,C23
002230,2018/3/31,I65
002230,2018/6/30,I65
002230,2018/9/30,I65
002230,2018/12/31,I65
002231,2018/3/31,C39
002231,2018/6/30,C39
002231,2018/9/30,C39
002231,2018/12/31,C39
002232,2018/3/31,I65
002232,2018/6/30,I65
002232,2018/9/30,I65
002232,2018/12/31,I65
002233,2018/3/31,C30
002233,2018/6/30,C30
002233,2018/9/30,C30
002233,2018/12/31,C30
002234,2018/3/31,A03
002234,2018/6/30,A03
002234,2018/9/30,A03
002234,2018/12/31,A03
002235,2018/3/31,C22
002235,2018/6/30,C22
002235,2018/9/30,I64
002235,2018/12/31,I64
002236,2018/3/31,C39
002236,2018/6/30,C39
002236,2018/9/30,C39
002236,2018/12/31,C39
002237,2018/3/31,C32
002237,2018/6/30,C32
002237,2018/9/30,C32
002237,2018/12/31,C32
002238,2018/3/31,I63
002238,2018/6/30,I63
002238,2018/9/30,I63
002238,2018/12/31,I63
002239,2018/3/31,C36
002239,2018/9/30,C36
002239,2018/12/31,C36
002240,2018/3/31,C20
002240,2018/6/30,C20
002240,2018/9/30,C20
002240,2018/12/31,C20
002241,2018/3/31,C39
002241,2018/6/30,C39
002241,2018/9/30,C39
002241,2018/12/31,C39
002242,2018/3/31,C38
002242,2018/6/30,C38
002242,2018/9/30,C38
002242,2018/12/31,C38
002243,2018/3/31,C29
002243,2018/6/30,C29
002243,2018/9/30,C29
002243,2018/12/31,C29
002244,2018/3/31,K70
002244,2018/6/30,K70
002244,2018/9/30,K70
002244,2018/12/31,K70
002245,2018/3/31,G58
002245,2018/6/30,G58
002245,2018/9/30,G58
002245,2018/12/31,G58
002246,2018/3/31,C26
002246,2018/6/30,C26
002246,2018/9/30,C26
002246,2018/12/31,C26
002247,2018/3/31,C41
002247,2018/6/30,C41
002247,2018/9/30,I64
002247,2018/12/31,I64
002248,2018/3/31,C34
002248,2018/6/30,C34
002248,2018/9/30,C34
002248,2018/12/31,C34
002249,2018/3/31,C38
002249,2018/6/30,C38
002249,2018/9/30,C38
002249,2018/12/31,C38
002250,2018/3/31,C26
002250,2018/6/30,C26
002250,2018/9/30,C26
002250,2018/12/31,C26
002251,2018/3/31,F52
002251,2018/6/30,F52
002251,2018/9/30,F52
002251,2018/12/31,F52
002252,2018/12/31,C27
002253,2018/3/31,I65
002253,2018/6/30,I65
002253,2018/9/30,I65
002253,2018/12/31,I65
002254,2018/3/31,C28
002254,2018/6/30,C28
002254,2018/9/30,C28
002254,2018/12/31,C28
002255,2018/3/31,C34
002255,2018/6/30,C34
002255,2018/9/30,C34
002255,2018/12/31,C34
002256,2018/3/31,C26
002256,2018/9/30,C26
002256,2018/12/31,C26
002258,2018/3/31,C26
002258,2018/6/30,C26
002258,2018/9/30,C26
002258,2018/12/31,C26
002259,2018/6/30,D45
002259,2018/9/30,D45
002259,2018/12/31,D45
002260,2018/6/30,C38
002260,2018/9/30,C38
002260,2018/12/31,C38
002261,2018/3/31,I65
002261,2018/6/30,I65
002261,2018/9/30,I65
002261,2018/12/31,I65
002262,2018/3/31,C27
002262,2018/6/30,C27
002262,2018/9/30,C27
002262,2018/12/31,C27
002263,2018/9/30,C29
002263,2018/12/31,C29
002264,2018/3/31,F52
002264,2018/6/30,F52
002264,2018/9/30,F52
002264,2018/12/31,F52
002265,2018/3/31,C36
002265,2018/6/30,C36
002265,2018/9/30,C36
002265,2018/12/31,C36
002266,2018/3/31,C38
002266,2018/6/30,C38
002266,2018/9/30,C38
002266,2018/12/31,C38
002267,2018/3/31,D45
002267,2018/6/30,D45
002267,2018/9/30,D45
002267,2018/12/31,D45
002268,2018/3/31,I65
002268,2018/6/30,I65
002268,2018/9/30,I65
002268,2018/12/31,I65
002269,2018/3/31,C18
002269,2018/6/30,C18
002269,2018/9/30,C18
002269,2018/12/31,C18
002270,2018/3/31,C38
002270,2018/9/30,C38
002270,2018/12/31,C38
002271,2018/3/31,C30
002271,2018/6/30,C30
002271,2018/9/30,C30
002271,2018/12/31,C30
002272,2018/3/31,C34
002272,2018/6/30,C34
002272,2018/9/30,C34
002272,2018/12/31,C34
002273,2018/3/31,C39
002273,2018/6/30,C39
002273,2018/9/30,C39
002273,2018/12/31,C39
002274,2018/3/31,C26
002274,2018/6/30,C26
002274,2018/9/30,C26
002274,2018/12/31,C26
002275,2018/3/31,C27
002275,2018/6/30,C27
002275,2018/9/30,C27
002275,2018/12/31,C27
002276,2018/3/31,C38
002276,2018/6/30,C38
002276,2018/9/30,C38
002276,2018/12/31,C38
002277,2018/3/31,F52
002277,2018/6/30,F52
002277,2018/9/30,F52
002277,2018/12/31,F52
002278,2018/3/31,C35
002278,2018/6/30,C35
002278,2018/9/30,C35
002278,2018/12/31,C35
002279,2018/3/31,I65
002279,2018/6/30,I65
002279,2018/9/30,I65
002279,2018/12/31,I65
002280,2018/3/31,I65
002280,2018/6/30,I65
002280,2018/9/30,I65
002280,2018/12/31,I65
002281,2018/3/31,C39
002281,2018/6/30,C39
002281,2018/9/30,C39
002281,2018/12/31,C39
002282,2018/3/31,C34
002282,2018/6/30,C34
002282,2018/9/30,C34
002282,2018/12/31,C34
002283,2018/3/31,C36
002283,2018/6/30,C36
002283,2018/9/30,C36
002283,2018/12/31,C36
002284,2018/3/31,C36
002284,2018/6/30,C36
002284,2018/9/30,C36
002284,2018/12/31,C36
002285,2018/3/31,K70
002285,2018/6/30,K70
002285,2018/9/30,K70
002285,2018/12/31,K70
002286,2018/3/31,C13
002286,2018/6/30,C13
002286,2018/9/30,C13
002286,2018/12/31,C13
002287,2018/3/31,C27
002287,2018/6/30,C27
002287,2018/9/30,C27
002287,2018/12/31,C27
002288,2018/3/31,C39
002288,2018/6/30,C39
002288,2018/9/30,C39
002288,2018/12/31,C39
002289,2018/3/31,C39
002289,2018/6/30,C39
002289,2018/9/30,C39
002289,2018/12/31,C39
002290,2018/3/31,C38
002290,2018/6/30,C38
002290,2018/9/30,C38
002290,2018/12/31,C38
002291,2018/3/31,C18
002291,2018/6/30,C18
002291,2018/9/30,C18
002291,2018/12/31,C18
002292,2018/3/31,C24
002292,2018/6/30,C24
002292,2018/9/30,C24
002292,2018/12/31,C24
002293,2018/3/31,C17
002293,2018/6/30,C17
002293,2018/9/30,C17
002293,2018/12/31,C17
002294,2018/3/31,C27
002294,2018/6/30,C27
002294,2018/9/30,C27
002294,2018/12/31,C27
002295,2018/3/31,C32
002295,2018/6/30,C32
002295,2018/9/30,C32
002295,2018/12/31,C32
002296,2018/3/31,C39
002296,2018/6/30,C39
002296,2018/9/30,C39
002296,2018/12/31,C39
002297,2018/3/31,C30
002297,2018/6/30,C30
002297,2018/9/30,C30
002297,2018/12/31,C30
002298,2018/3/31,I65
002298,2018/6/30,I65
002298,2018/9/30,I65
002298,2018/12/31,I65
002299,2018/3/31,A03
002299,2018/6/30,A03
002299,2018/9/30,A03
002299,2018/12/31,A03
002300,2018/3/31,C38
002300,2018/6/30,C38
002300,2018/9/30,C38
002300,2018/12/31,C38
002301,2018/9/30,C24
002301,2018/12/31,C24
002302,2018/3/31,C30
002302,2018/6/30,C30
002302,2018/9/30,C30
002302,2018/12/31,C30
002303,2018/3/31,C22
002303,2018/6/30,C22
002303,2018/9/30,C22
002303,2018/12/31,C22
002304,2018/3/31,C15
002304,2018/6/30,C15
002304,2018/9/30,C15
002304,2018/12/31,C15
002305,2018/3/31,K70
002305,2018/6/30,K70
002305,2018/9/30,K70
002305,2018/12/31,K70
002306,2018/3/31,H62
002306,2018/6/30,H62
002306,2018/9/30,H62
002306,2018/12/31,H62
002307,2018/3/31,E48
002307,2018/6/30,E48
002307,2018/9/30,E48
002307,2018/12/31,E48
002308,2018/3/31,C39
002308,2018/6/30,C39
002308,2018/9/30,C39
002308,2018/12/31,C39
002309,2018/9/30,C38
002309,2018/12/31,C38
002310,2018/3/31,E48
002310,2018/9/30,E48
002310,2018/12/31,E48
002311,2018/3/31,C13
002311,2018/6/30,C13
002311,2018/9/30,C13
002311,2018/12/31,C13
002312,2018/6/30,C39
002312,2018/9/30,C39
002312,2018/12/31,C39
002313,2018/3/31,C39
002313,2018/6/30,C39
002313,2018/9/30,C39
002313,2018/12/31,C39
002314,2018/3/31,K70
002314,2018/6/30,K70
002314,2018/9/30,K70
002314,2018/12/31,K70
002315,2018/3/31,I64
002315,2018/6/30,I64
002315,2018/9/30,I64
002315,2018/12/31,I64
002316,2018/3/31,I65
002316,2018/6/30,I65
002316,2018/9/30,I65
002316,2018/12/31,I65
002317,2018/3/31,C27
002317,2018/6/30,C27
002317,2018/9/30,C27
002317,2018/12/31,C27
002318,2018/3/31,C33
002318,2018/6/30,C33
002318,2018/9/30,C33
002318,2018/12/31,C33
002319,2018/3/31,C26
002319,2018/6/30,C26
002319,2018/9/30,C26
002319,2018/12/31,C26
002320,2018/3/31,G55
002320,2018/6/30,G55
002320,2018/9/30,G55
002320,2018/12/31,G55
002321,2018/3/31,A03
002321,2018/6/30,A03
002321,2018/9/30,A03
002321,2018/12/31,A03
002322,2018/3/31,C38
002322,2018/6/30,C38
002322,2018/9/30,C38
002322,2018/12/31,C38
002323,2018/3/31,E50
002323,2018/6/30,E50
002324,2018/3/31,C29
002324,2018/6/30,C29
002324,2018/9/30,C29
002324,2018/12/31,C29
002325,2018/3/31,E50
002325,2018/6/30,E50
002325,2018/9/30,E50
002325,2018/12/31,E50
002326,2018/3/31,C26
002326,2018/6/30,C26
002326,2018/9/30,C26
002326,2018/12/31,C26
002327,2018/3/31,C17
002327,2018/6/30,C17
002327,2018/9/30,C17
002327,2018/12/31,C17
002328,2018/3/31,C36
002328,2018/6/30,C36
002328,2018/9/30,C36
002328,2018/12/31,C36
002329,2018/3/31,C14
002329,2018/6/30,C14
002329,2018/9/30,C14
002329,2018/12/31,C14
002330,2018/3/31,C13
002330,2018/6/30,C13
002330,2018/9/30,C13
002330,2018/12/31,C13
002331,2018/3/31,I65
002331,2018/6/30,I65
002331,2018/9/30,I65
002331,2018/12/31,I65
002332,2018/3/31,C27
002332,2018/6/30,C27
002332,2018/9/30,C27
002332,2018/12/31,C27
002333,2018/3/31,C32
002333,2018/6/30,C32
002333,2018/9/30,C32
002333,2018/12/31,C32
002334,2018/3/31,C38
002334,2018/6/30,C38
002334,2018/9/30,C38
002334,2018/12/31,C38
002335,2018/3/31,C38
002335,2018/6/30,C38
002335,2018/9/30,C38
002335,2018/12/31,C38
002336,2018/3/31,F52
002336,2018/6/30,F52
002336,2018/9/30,F52
002336,2018/12/31,F52
002337,2018/3/31,C35
002337,2018/6/30,C35
002337,2018/9/30,C35
002337,2018/12/31,C35
002338,2018/3/31,C40
002338,2018/6/30,C40
002338,2018/9/30,C40
002338,2018/12/31,C40
002339,2018/3/31,C38
002339,2018/6/30,C38
002339,2018/9/30,C38
002339,2018/12/31,C38
002340,2018/3/31,C42
002340,2018/6/30,C42
002340,2018/9/30,C42
002340,2018/12/31,C42
002341,2018/3/31,C26
002341,2018/6/30,C26
002341,2018/9/30,C26
002341,2018/12/31,C26
002342,2018/3/31,C33
002342,2018/6/30,C33
002342,2018/9/30,C33
002342,2018/12/31,C33
002343,2018/3/31,R86
002343,2018/6/30,R86
002343,2018/9/30,R86
002343,2018/12/31,R86
002344,2018/3/31,L72
002344,2018/6/30,L72
002344,2018/9/30,L72
002344,2018/12/31,L72
002345,2018/6/30,C41
002345,2018/9/30,C41
002345,2018/12/31,C41
002346,2018/3/31,C38
002346,2018/6/30,C38
002346,2018/9/30,C38
002346,2018/12/31,C38
002347,2018/3/31,C34
002347,2018/6/30,C34
002347,2018/9/30,C34
002347,2018/12/31,C34
002348,2018/3/31,C24
002348,2018/6/30,C24
002348,2018/9/30,C24
002348,2018/12/31,C24
002349,2018/3/31,C27
002349,2018/6/30,C27
002349,2018/9/30,C27
002349,2018/12/31,C27
002350,2018/3/31,C38
002350,2018/6/30,C38
002350,2018/9/30,C38
002350,2018/12/31,C38
002351,2018/3/31,C39
002351,2018/6/30,C39
002351,2018/9/30,C39
002351,2018/12/31,C39
002352,2018/3/31,G60
002352,2018/6/30,G60
002352,2018/9/30,G60
002352,2018/12/31,G60
002353,2018/3/31,C35
002353,2018/6/30,C35
002353,2018/9/30,C35
002353,2018/12/31,C35
002354,2018/3/31,I64
002354,2018/6/30,I64
002354,2018/9/30,I64
002354,2018/12/31,I64
002355,2018/3/31,C36
002355,2018/6/30,C36
002355,2018/9/30,C36
002355,2018/12/31,C36
002356,2018/3/31,F52
002356,2018/6/30,F52
002356,2018/9/30,F52
002356,2018/12/31,F52
002357,2018/6/30,G54
002357,2018/9/30,G54
002357,2018/12/31,G54
002358,2018/3/31,C38
002358,2018/6/30,C38
002358,2018/9/30,C38
002358,2018/12/31,C38
002359,2018/3/31,I63
002359,2018/9/30,I63
002359,2018/12/31,I63
002360,2018/3/31,C26
002360,2018/6/30,C26
002360,2018/9/30,C26
002360,2018/12/31,C26
002361,2018/3/31,C26
002361,2018/6/30,C26
002361,2018/9/30,C26
002361,2018/12/31,C26
002362,2018/3/31,C39
002362,2018/6/30,C39
002362,2018/9/30,C39
002362,2018/12/31,C39
002363,2018/3/31,C36
002363,2018/6/30,C36
002363,2018/9/30,C36
002363,2018/12/31,C36
002364,2018/3/31,C38
002364,2018/6/30,C38
002364,2018/9/30,C38
002364,2018/12/31,C38
002365,2018/3/31,C27
002365,2018/6/30,C27
002365,2018/9/30,C27
002365,2018/12/31,C27
002366,2018/6/30,C35
002366,2018/9/30,C35
002366,2018/12/31,C35
002367,2018/3/31,C34
002367,2018/6/30,C34
002367,2018/9/30,C34
002367,2018/12/31,C34
002368,2018/3/31,I65
002368,2018/6/30,I65
002368,2018/9/30,I65
002368,2018/12/31,I65
002369,2018/3/31,C39
002369,2018/12/31,C39
002370,2018/3/31,C27
002370,2018/6/30,C27
002370,2018/9/30,C27
002370,2018/12/31,C27
002371,2018/3/31,C35
002371,2018/6/30,C35
002371,2018/9/30,C35
002371,2018/12/31,C35
002372,2018/3/31,C29
002372,2018/6/30,C29
002372,2018/9/30,C29
002372,2018/12/31,C29
002373,2018/3/31,I65
002373,2018/6/30,I65
002373,2018/9/30,I65
002373,2018/12/31,I65
002374,2018/3/31,E48
002374,2018/6/30,E48
002374,2018/9/30,E48
002374,2018/12/31,E48
002375,2018/3/31,E50
002375,2018/6/30,E50
002375,2018/9/30,E50
002375,2018/12/31,E50
002376,2018/3/31,C39
002376,2018/6/30,C39
002376,2018/9/30,C39
002376,2018/12/31,C39
002377,2018/3/31,K70
002377,2018/6/30,K70
002377,2018/9/30,K70
002377,2018/12/31,K70
002378,2018/3/31,C32
002378,2018/6/30,C32
002378,2018/9/30,C32
002378,2018/12/31,C32
002379,2018/3/31,C32
002379,2018/6/30,C32
002379,2018/9/30,C32
002379,2018/12/31,C32
002380,2018/3/31,C38
002380,2018/6/30,C38
002380,2018/9/30,C38
002380,2018/12/31,C38
002381,2018/3/31,C29
002381,2018/6/30,C29
002381,2018/9/30,C29
002381,2018/12/31,C29
002382,2018/3/31,C29
002382,2018/6/30,C29
002382,2018/9/30,C29
002382,2018/12/31,C35
002383,2018/3/31,C39
002383,2018/6/30,C39
002383,2018/9/30,C39
002383,2018/12/31,C39
002384,2018/6/30,C39
002384,2018/9/30,C39
002384,2018/12/31,C39
002385,2018/3/31,C13
002385,2018/6/30,C13
002385,2018/9/30,C13
002385,2018/12/31,C13
002386,2018/3/31,C26
002386,2018/6/30,C26
002386,2018/9/30,C26
002386,2018/12/31,C26
002387,2018/3/31,C15
002387,2018/6/30,C15
002387,2018/9/30,C39
002387,2018/12/31,C39
002388,2018/3/31,C39
002388,2018/6/30,C39
002388,2018/9/30,C39
002388,2018/12/31,C39
002389,2018/3/31,C39
002389,2018/6/30,C39
002389,2018/9/30,C39
002389,2018/12/31,C39
002390,2018/3/31,C27
002390,2018/6/30,C27
002390,2018/9/30,C27
002390,2018/12/31,C27
002391,2018/3/31,C26
002391,2018/6/30,C26
002391,2018/9/30,C26
002391,2018/12/31,C26
002392,2018/3/31,C30
002392,2018/6/30,C30
002392,2018/9/30,C30
002392,2018/12/31,C30
002393,2018/3/31,C27
002393,2018/6/30,C27
002393,2018/9/30,C27
002393,2018/12/31,C27
002394,2018/3/31,C17
002394,2018/6/30,C17
002394,2018/9/30,C17
002394,2018/12/31,C17
002395,2018/3/31,C29
002395,2018/6/30,C29
002395,2018/9/30,C29
002395,2018/12/31,C29
002396,2018/3/31,C39
002396,2018/6/30,C39
002396,2018/9/30,C39
002396,2018/12/31,C39
002397,2018/3/31,C17
002397,2018/6/30,C17
002397,2018/9/30,C17
002397,2018/12/31,C17
002398,2018/3/31,M74
002398,2018/6/30,M74
002398,2018/9/30,M74
002398,2018/12/31,M74
002399,2018/3/31,C27
002399,2018/6/30,C27
002399,2018/9/30,C27
002399,2018/12/31,C27
002400,2018/3/31,L72
002400,2018/6/30,L72
002400,2018/9/30,L72
002400,2018/12/31,L72
002401,2018/3/31,I65
002401,2018/6/30,I65
002401,2018/9/30,I65
002401,2018/12/31,I65
002402,2018/3/31,C39
002402,2018/6/30,C39
002402,2018/9/30,C39
002402,2018/12/31,C39
002403,2018/3/31,C33
002403,2018/6/30,C33
002403,2018/9/30,C33
002403,2018/12/31,C33
002404,2018/3/31,C18
002404,2018/6/30,C18
002404,2018/9/30,C18
002404,2018/12/31,C18
002405,2018/3/31,I65
002405,2018/6/30,I65
002405,2018/9/30,I65
002405,2018/12/31,I65
002406,2018/3/31,C36
002406,2018/6/30,C36
002406,2018/9/30,C36
002406,2018/12/31,C36
002407,2018/3/31,C26
002407,2018/6/30,C26
002407,2018/9/30,C26
002407,2018/12/31,C26
002408,2018/3/31,C26
002408,2018/6/30,C26
002408,2018/12/31,C26
002409,2018/3/31,C26
002409,2018/6/30,C26
002409,2018/9/30,C26
002409,2018/12/31,C26
002410,2018/3/31,I65
002410,2018/6/30,I65
002410,2018/9/30,I65
002410,2018/12/31,I65
002411,2018/3/31,C27
002411,2018/6/30,C27
002411,2018/9/30,C27
002411,2018/12/31,C27
002412,2018/3/31,C27
002412,2018/6/30,C27
002412,2018/9/30,C27
002412,2018/12/31,C27
002413,2018/6/30,C39
002413,2018/9/30,C39
002413,2018/12/31,C39
002414,2018/3/31,C39
002414,2018/6/30,C39
002414,2018/9/30,C39
002414,2018/12/31,C39
002415,2018/3/31,C39
002415,2018/6/30,C39
002415,2018/9/30,C39
002415,2018/12/31,C39
002416,2018/3/31,F51
002416,2018/6/30,F51
002416,2018/9/30,F51
002416,2018/12/31,F51
002417,2018/3/31,C39
002417,2018/6/30,C39
002417,2018/9/30,C39
002417,2018/12/31,C39
002418,2018/3/31,C34
002418,2018/6/30,C34
002418,2018/9/30,C34
002418,2018/12/31,C34
002419,2018/3/31,F52
002419,2018/6/30,F52
002419,2018/9/30,F52
002419,2018/12/31,F52
002420,2018/3/31,C29
002420,2018/6/30,C29
002420,2018/9/30,C29
002420,2018/12/31,C29
002421,2018/3/31,I65
002421,2018/6/30,I65
002421,2018/9/30,I65
002421,2018/12/31,I65
002422,2018/3/31,C27
002422,2018/6/30,C27
002422,2018/9/30,C27
002422,2018/12/31,C27
002423,2018/6/30,C35
002423,2018/9/30,C35
002423,2018/12/31,C35
002424,2018/3/31,C27
002424,2018/6/30,C27
002424,2018/9/30,C27
002424,2018/12/31,C27
002425,2018/3/31,I64
002425,2018/6/30,I64
002425,2018/9/30,I64
002425,2018/12/31,I64
002426,2018/3/31,C39
002426,2018/6/30,C39
002426,2018/9/30,C39
002426,2018/12/31,C39
002427,2018/3/31,C28
002427,2018/6/30,C28
002427,2018/9/30,C28
002427,2018/12/31,C28
002428,2018/3/31,C32
002428,2018/6/30,C32
002428,2018/9/30,C32
002428,2018/12/31,C32
002429,2018/3/31,C39
002429,2018/6/30,C39
002429,2018/9/30,C39
002429,2018/12/31,C39
002430,2018/3/31,C35
002430,2018/6/30,C35
002430,2018/9/30,C35
