Stkcd,Ddate,Meps
002628,2018-12-31,0.03
002629,2018-12-31,-1.5
002630,2018-12-31,-0.1204
002631,2018-12-31,0.16
002632,2018-12-31,0.33
002634,2018-12-31,0.04
002635,2018-12-31,0.73
002636,2018-12-31,0.402
002637,2018-12-31,0.43
002638,2018-12-31,-0.82
002639,2018-12-31,0.02
002640,2018-12-31,0.41
002641,2018-12-31,0.22
002642,2018-12-31,-2.0569
002643,2018-12-31,0.49
002644,2018-12-31,0.1455
002645,2018-12-31,0.4411
002646,2018-12-31,0.2391
002647,2018-12-31,0.09
002648,2018-12-31,0.89
002649,2018-12-31,0.422
002650,2018-12-31,0.1
002651,2018-12-31,0.12
002652,2018-12-31,0.08
002653,2018-12-31,0.31
002654,2018-12-31,-1.2946
002655,2018-12-31,0.06
002656,2018-12-31,0.0391
002657,2018-12-31,0.02
002658,2018-12-31,0.3
002659,2018-12-31,-0.2
002661,2018-12-31,0.563
002662,2018-12-31,0.06
002663,2018-12-31,0.02
002664,2018-12-31,0.65
002665,2018-12-31,-0.2521
002666,2018-12-31,0.19
002667,2018-12-31,0.05
002668,2018-12-31,-1.76
002669,2018-12-31,0.34
002670,2018-12-31,-0.2807
002671,2018-12-31,-0.2
002672,2018-12-31,0.47
002673,2018-12-31,0.0572
002674,2018-12-31,0.3831
002675,2018-12-31,0.3699
002677,2018-12-31,0.59
002678,2018-12-31,0.13
002681,2018-12-31,-0.37
002682,2018-12-31,0.3
002683,2018-12-31,0.3051
002684,2018-12-31,-4.89
002685,2018-12-31,0.3055
002686,2018-12-31,0.0581
002687,2018-12-31,0.32
002688,2018-12-31,0.26
002689,2018-12-31,0.009
002690,2018-12-31,0.6625
002693,2018-12-31,-0.17
002694,2018-12-31,-0.2
002695,2018-12-31,0.34
002696,2018-12-31,0.1445
002697,2018-12-31,0.24
002698,2018-12-31,0.2671
002699,2018-12-31,-0.25
002701,2018-12-31,0.1
002702,2018-12-31,0.0726
002705,2018-12-31,0.6188
002706,2018-12-31,0.28
002707,2018-12-31,0.028
002709,2018-12-31,1.35
002711,2018-12-31,-3.96
002712,2018-12-31,0.05
002713,2018-12-31,0.97
002714,2018-12-31,0.17
002716,2018-12-31,0.12
002717,2018-12-31,0.77
002718,2018-12-31,1.19
002719,2018-12-31,-0.8851
002721,2018-12-31,-0.07
002726,2018-12-31,0.23
002727,2018-12-31,0.9177
002730,2018-12-31,0.18
002732,2018-12-31,0.27
002733,2018-12-31,0.27
002734,2018-12-31,0.74
002735,2018-12-31,0.59
002736,2018-12-31,0.38
002737,2018-12-31,0.96
002738,2018-12-31,0.5231
002739,2018-12-31,0.735
002740,2018-12-31,0.06
002741,2018-12-31,0.36
002742,2018-12-31,0.26
002743,2018-12-31,0.25
002745,2018-12-31,0.6
002746,2018-12-31,1.3
002747,2018-12-31,0.12
002749,2018-12-31,1.0823
002751,2018-12-31,0.54
002752,2018-12-31,0.05
002753,2018-12-31,0.8341
002755,2018-12-31,0.89
002756,2018-12-31,1.08
002757,2018-12-31,1.3464
002758,2018-12-31,0.16
002759,2018-12-31,0.19
002760,2018-12-31,0.35
002761,2018-12-31,0.14
002762,2018-12-31,0.11
002763,2018-12-31,0.43
002765,2018-12-31,0.01
002766,2018-12-31,-0.74
002767,2018-12-31,0.17
002768,2018-12-31,1.16
002769,2018-12-31,0.28
002770,2018-12-31,0.12
002771,2018-12-31,0.26
002772,2018-12-31,0.31
002773,2018-12-31,1.04
002775,2018-12-31,0.5265
002776,2018-12-31,0.54
002777,2018-12-31,0.69
002778,2018-12-31,0.2
002780,2018-12-31,0.04
002781,2018-12-31,0.75
002783,2018-12-31,0.24
002787,2018-12-31,0.18
002788,2018-12-31,0.94
002789,2018-12-31,0.67
002790,2018-12-31,0.63
002791,2018-12-31,0.54
002792,2018-12-31,0.2
002793,2018-12-31,0.56
002795,2018-12-31,0.41
002796,2018-12-31,0.48
002797,2018-12-31,0.036
002798,2018-12-31,1.01
002800,2018-12-31,0.08
002801,2018-12-31,0.83
002802,2018-12-31,0.68
002803,2018-12-31,1.08
002805,2018-12-31,0.17
002806,2018-12-31,0.54
002807,2018-12-31,0.4851
002809,2018-12-31,0.57
002810,2018-12-31,0.6401
002811,2018-12-31,0.63
002812,2018-12-31,1.21
002813,2018-12-31,0.14
002815,2018-12-31,0.6792
002816,2018-12-31,0.06
002818,2018-12-31,1.67
002820,2018-12-31,0.41
002821,2018-12-31,1.88
002822,2018-12-31,0.28
002823,2018-12-31,0.39
002824,2018-12-31,0.1
002825,2018-12-31,0.44
002826,2018-12-31,0.13
002827,2018-12-31,0.33
002828,2018-12-31,0.23
002829,2018-12-31,0.12
002830,2018-12-31,0.34
002831,2018-12-31,2.364
002832,2018-12-31,1.61
002833,2018-12-31,2
002837,2018-12-31,0.52
002838,2018-12-31,0.49
002839,2018-12-31,0.46
002840,2018-12-31,0.56
002841,2018-12-31,1.55
002842,2018-12-31,0.63
002843,2018-12-31,0.4
002845,2018-12-31,0.49
002847,2018-12-31,0.57
002849,2018-12-31,0.48
002850,2018-12-31,0.39
002851,2018-12-31,0.7236
002852,2018-12-31,0.76
002853,2018-12-31,0.91
002855,2018-12-31,0.12
002856,2018-12-31,0.22
002858,2018-12-31,0.3
002859,2018-12-31,1.08
002860,2018-12-31,0.8372
002861,2018-12-31,0.53
002862,2018-12-31,0.4
002863,2018-12-31,0.17
002864,2018-12-31,0.75
002865,2018-12-31,0.35
002866,2018-12-31,0.39
002867,2018-12-31,1.68
002868,2018-12-31,0.62
002869,2018-12-31,0.18
002871,2018-12-31,0.67
002872,2018-12-31,0.35
002873,2018-12-31,0.6061
002875,2018-12-31,0.63
002876,2018-12-31,0.35
002877,2018-12-31,0.3
002878,2018-12-31,0.73
002879,2018-12-31,0.66
002880,2018-12-31,1.45
002882,2018-12-31,0.5687
002883,2018-12-31,0.66
002886,2018-12-31,0.2979
002887,2018-12-31,0.95
002889,2018-12-31,0.98
002890,2018-12-31,0.42
002891,2018-12-31,0.56
002893,2018-12-31,0.36
002896,2018-12-31,0.91
002897,2018-12-31,0.46
002898,2018-12-31,0.3807
002899,2018-12-31,0.52
002900,2018-12-31,0.65
002901,2018-12-31,0.93
002902,2018-12-31,0.18
002905,2018-12-31,0.59
002906,2018-12-31,0.04
002907,2018-12-31,0.3434
002908,2018-12-31,0.5413
002909,2018-12-31,0.11
002910,2018-12-31,0.34
002911,2018-12-31,0.65
002912,2018-12-31,1.92
002913,2018-12-31,1.66
002915,2018-12-31,0.3228
002916,2018-12-31,2.49
002917,2018-12-31,0.58
002918,2018-12-31,1.53
002920,2018-12-31,0.76
002925,2018-12-31,1.81
002926,2018-12-31,0.33
002928,2018-12-31,0.6285
002929,2018-12-31,0.97
002930,2018-12-31,0.45
002932,2018-12-31,1.08
002933,2018-12-31,1.45
002935,2018-12-31,1.0921
002938,2018-12-31,1.3
002942,2018-12-31,1.38
002943,2018-12-31,1.28
002946,2018-12-31,0.32
200625,2018-12-31,0.14
300001,2018-12-31,0.18
300002,2018-12-31,0.0409
300003,2018-12-31,0.684
300004,2018-12-31,-2.04
300005,2018-12-31,-0.2046
300006,2018-12-31,0.121
300007,2018-12-31,0.21
300008,2018-12-31,-1.9566
300009,2018-12-31,0.26
300010,2018-12-31,-1.5981
300011,2018-12-31,-1.0322
300012,2018-12-31,0.16
300013,2018-12-31,0.22
300014,2018-12-31,0.67
300015,2018-12-31,0.4256
300016,2018-12-31,0.3
300017,2018-12-31,0.33
300018,2018-12-31,-0.93
300019,2018-12-31,0.1968
300020,2018-12-31,0.04
300021,2018-12-31,0.13
300022,2018-12-31,0.0275
300023,2018-12-31,-1.82
300024,2018-12-31,0.288
300025,2018-12-31,0.0255
300026,2018-12-31,0.07
300027,2018-12-31,-0.42
300030,2018-12-31,-0.44
300031,2018-12-31,0.6923
300032,2018-12-31,-2.99
300033,2018-12-31,1.18
300034,2018-12-31,0.2516
300035,2018-12-31,0.2517
300036,2018-12-31,0.37
300037,2018-12-31,0.86
300038,2018-12-31,0.5408
300039,2018-12-31,0.2117
300040,2018-12-31,0.13
300041,2018-12-31,0.279
300043,2018-12-31,0.19
300044,2018-12-31,0.0967
300045,2018-12-31,0.1975
300046,2018-12-31,0.4025
300047,2018-12-31,0.54
300048,2018-12-31,-0.22
300049,2018-12-31,0.13
300050,2018-12-31,0.1
300051,2018-12-31,-0.94
300052,2018-12-31,0.14
300053,2018-12-31,0.139
300054,2018-12-31,0.31
300055,2018-12-31,-0.0917
300056,2018-12-31,-1.11
300057,2018-12-31,0.2771
300058,2018-12-31,0.18
300059,2018-12-31,0.1858
300061,2018-12-31,-1.16
300062,2018-12-31,0.05
300063,2018-12-31,-1.2468
300064,2018-12-31,0.0799
300065,2018-12-31,0.2889
300066,2018-12-31,0.094
300067,2018-12-31,0.1917
300068,2018-12-31,0.28
300069,2018-12-31,-1.53
300070,2018-12-31,0.4
300071,2018-12-31,-1.13
300072,2018-12-31,0.216
300073,2018-12-31,0.7545
300074,2018-12-31,0.0276
300075,2018-12-31,0.28
300076,2018-12-31,0.04
300077,2018-12-31,-2.88
300078,2018-12-31,0.18
300079,2018-12-31,0.0608
300080,2018-12-31,-0.5857
300081,2018-12-31,0.3739
300082,2018-12-31,0.48
300083,2018-12-31,-2.01
300084,2018-12-31,0.1714
300085,2018-12-31,0.0506
300086,2018-12-31,0.0297
300087,2018-12-31,0.16
300088,2018-12-31,0.31
300089,2018-12-31,0.43
300090,2018-12-31,-2.3583
300091,2018-12-31,0.0884
300093,2018-12-31,0.07
300094,2018-12-31,0.29
300095,2018-12-31,-0.2642
300096,2018-12-31,0.034
300097,2018-12-31,0.43
300098,2018-12-31,0.31
300099,2018-12-31,0.1456
300100,2018-12-31,-0.1
300101,2018-12-31,0.0291
300102,2018-12-31,0.26
300103,2018-12-31,0.0605
300104,2018-12-31,-1.0266
300106,2018-12-31,0.09
300107,2018-12-31,1.1996
300109,2018-12-31,0.41
300110,2018-12-31,0.0337
300111,2018-12-31,-1.02
300113,2018-12-31,0.46
300114,2018-12-31,0.26
300115,2018-12-31,0.0423
300116,2018-12-31,-1.61
300117,2018-12-31,0.08
300118,2018-12-31,0.26
300119,2018-12-31,0.2941
300120,2018-12-31,0.3486
300121,2018-12-31,1.01
300122,2018-12-31,0.9071
300123,2018-12-31,0.28
300124,2018-12-31,0.71
300127,2018-12-31,0.48
300128,2018-12-31,-0.7526
300129,2018-12-31,0.0146
300130,2018-12-31,0.52
300131,2018-12-31,0.13
300132,2018-12-31,1.0374
300133,2018-12-31,0.12
300134,2018-12-31,0.03
300136,2018-12-31,1.0069
300137,2018-12-31,0.47
300138,2018-12-31,0.2833
300140,2018-12-31,0.0865
300141,2018-12-31,0.03
300142,2018-12-31,0.6805
300143,2018-12-31,0.09
300144,2018-12-31,0.89
300145,2018-12-31,0.22
300146,2018-12-31,0.69
300147,2018-12-31,0.09
300148,2018-12-31,-1.32
300149,2018-12-31,0.35
300150,2018-12-31,0.15
300152,2018-12-31,-0.6674
300153,2018-12-31,0.0564
300154,2018-12-31,0.24
300155,2018-12-31,0.05
300156,2018-12-31,-1.48
300157,2018-12-31,0.04
300158,2018-12-31,-0.1424
300159,2018-12-31,0.2
300160,2018-12-31,-0.39
300161,2018-12-31,0.0966
300162,2018-12-31,-0.1
300164,2018-12-31,0.23
300165,2018-12-31,0.08
300166,2018-12-31,0.5
300167,2018-12-31,-0.5393
300168,2018-12-31,0.2189
300169,2018-12-31,0.05
300170,2018-12-31,0.44
300171,2018-12-31,0.11
300172,2018-12-31,0.24
300173,2018-12-31,-1.42
300174,2018-12-31,0.3376
300175,2018-12-31,0.1242
300176,2018-12-31,0.9545
300177,2018-12-31,0.217
300178,2018-12-31,0.28
300179,2018-12-31,0.1308
300180,2018-12-31,0.26
300181,2018-12-31,0.03
300182,2018-12-31,0.0367
300183,2018-12-31,0.3814
300184,2018-12-31,0.5423
300185,2018-12-31,0.07
300187,2018-12-31,-0.26
300188,2018-12-31,0.38
300189,2018-12-31,0.0199
300190,2018-12-31,0.29
300191,2018-12-31,0.09
300192,2018-12-31,0.12
300193,2018-12-31,0.38
300194,2018-12-31,-0.3
300195,2018-12-31,0.23
300196,2018-12-31,0.63
300197,2018-12-31,0.13
300198,2018-12-31,-0.385
300199,2018-12-31,-0.37
300200,2018-12-31,0.32
300201,2018-12-31,0.0959
300202,2018-12-31,-0.24
300203,2018-12-31,1.33
300204,2018-12-31,0.28
300205,2018-12-31,0.2349
300206,2018-12-31,0.1584
300207,2018-12-31,0.48
300209,2018-12-31,0.0836
300210,2018-12-31,-0.2
300211,2018-12-31,0.0165
300212,2018-12-31,0.7346
300213,2018-12-31,0.22
300214,2018-12-31,0.24
300215,2018-12-31,0.17
300216,2018-12-31,-6.82
300217,2018-12-31,0.114
300218,2018-12-31,0.1062
300219,2018-12-31,0.29
300220,2018-12-31,0.06
300221,2018-12-31,-1.6
300222,2018-12-31,0.55
300223,2018-12-31,0.0674
300224,2018-12-31,-0.1
300225,2018-12-31,0.024
300226,2018-12-31,0.7596
300227,2018-12-31,0.31
300228,2018-12-31,0.03
300229,2018-12-31,0.1295
300230,2018-12-31,0.4752
300231,2018-12-31,0.2697
300232,2018-12-31,0.54
300233,2018-12-31,0.67
300234,2018-12-31,-0.25
300235,2018-12-31,0.07
300236,2018-12-31,0.0344
300237,2018-12-31,0.26
300238,2018-12-31,0.17
300239,2018-12-31,0.0737
300240,2018-12-31,0.04
300241,2018-12-31,0.164
300242,2018-12-31,-1.9722
300243,2018-12-31,0.44
300244,2018-12-31,0.71
300245,2018-12-31,0.19
300246,2018-12-31,0.4394
300247,2018-12-31,-0.99
300248,2018-12-31,0.2
300249,2018-12-31,0.0878
300250,2018-12-31,-1.32
300251,2018-12-31,0.47
300252,2018-12-31,0.23
300253,2018-12-31,0.1897
300254,2018-12-31,0.0348
300255,2018-12-31,0.15
300256,2018-12-31,-1.76
300257,2018-12-31,0.14
300258,2018-12-31,0.6387
300259,2018-12-31,0.13
300260,2018-12-31,0.19
300261,2018-12-31,0.1667
300262,2018-12-31,0.1837
300263,2018-12-31,0.1514
300264,2018-12-31,0.0257
300265,2018-12-31,0.11
300266,2018-12-31,-0.81
300267,2018-12-31,0.105
300268,2018-12-31,0.18
300269,2018-12-31,-4.73
300270,2018-12-31,-0.11
300271,2018-12-31,0.67
300272,2018-12-31,0.73
300273,2018-12-31,0.13
300274,2018-12-31,0.56
300275,2018-12-31,-0.363
300278,2018-12-31,0.04
300279,2018-12-31,-1.5861
300280,2018-12-31,0.57
300281,2018-12-31,0.0474
300282,2018-12-31,0.46
300284,2018-12-31,0.77
300285,2018-12-31,0.87
300286,2018-12-31,0.45
300287,2018-12-31,-1.37
300288,2018-12-31,0.31
300289,2018-12-31,0.1
300290,2018-12-31,0.0614
300291,2018-12-31,-4.2063
300292,2018-12-31,-0.91
300293,2018-12-31,0.06
300294,2018-12-31,1.11
300295,2018-12-31,0.5
300296,2018-12-31,0.5
300297,2018-12-31,0.34
300298,2018-12-31,0.5567
300299,2018-12-31,0.08
300300,2018-12-31,0.18
300301,2018-12-31,-0.1985
300302,2018-12-31,0.048
300303,2018-12-31,0.13
300304,2018-12-31,0.16
300306,2018-12-31,-1.69
300307,2018-12-31,0.17
300308,2018-12-31,1.36
300309,2018-12-31,0.22
300310,2018-12-31,-2.21
300311,2018-12-31,0.32
300312,2018-12-31,-1.381
300313,2018-12-31,-7.09
300314,2018-12-31,0.1
300315,2018-12-31,-1.14
300316,2018-12-31,0.46
300317,2018-12-31,-2.3694
300318,2018-12-31,0.0848
300319,2018-12-31,0.19
300320,2018-12-31,0.29
300321,2018-12-31,0.3243
300322,2018-12-31,0.15
300323,2018-12-31,0.24
300324,2018-12-31,0.0256
300325,2018-12-31,-0.1
300326,2018-12-31,0.6448
300327,2018-12-31,0.7307
300328,2018-12-31,0.1199
300329,2018-12-31,0.2166
300330,2018-12-31,-0.11
300332,2018-12-31,0.1
300333,2018-12-31,0.0364
300334,2018-12-31,0.04
300335,2018-12-31,0.45
300336,2018-12-31,0.04
300337,2018-12-31,-0.09
300338,2018-12-31,0.29
300339,2018-12-31,0.4
300340,2018-12-31,0.2521
300342,2018-12-31,0.23
300343,2018-12-31,-3.31
300344,2018-12-31,0.1024
300345,2018-12-31,-0.65
300346,2018-12-31,0.1876
300347,2018-12-31,0.944
300348,2018-12-31,0.1836
300349,2018-12-31,1.17
300350,2018-12-31,-1.16
300351,2018-12-31,-1.19
300352,2018-12-31,0.0593
300353,2018-12-31,0.1836
300354,2018-12-31,0.127
300355,2018-12-31,0.13
300356,2018-12-31,0.0574
300357,2018-12-31,0.8006
300358,2018-12-31,0.09
300359,2018-12-31,-1.04
300360,2018-12-31,0.33
300362,2018-12-31,-4.175
300363,2018-12-31,0.26
300364,2018-12-31,-1.9912
300365,2018-12-31,0.68
300366,2018-12-31,-0.735
300367,2018-12-31,0.3697
300368,2018-12-31,0.0887
300369,2018-12-31,0.21
300370,2018-12-31,-0.5752
300371,2018-12-31,0.6881
300373,2018-12-31,0.4
300374,2018-12-31,0.29
300375,2018-12-31,0.33
300376,2018-12-31,0.24
300377,2018-12-31,0.2395
300378,2018-12-31,0.3
300379,2018-12-31,0.44
300381,2018-12-31,0.2791
300382,2018-12-31,0.24
300383,2018-12-31,0.46
300384,2018-12-31,0.3555
300385,2018-12-31,0.3329
300386,2018-12-31,0.32
300387,2018-12-31,0.25
300388,2018-12-31,0.52
300389,2018-12-31,0.7574
300390,2018-12-31,0.15
300391,2018-12-31,0.4423
300392,2018-12-31,0.04
300393,2018-12-31,0.53
300394,2018-12-31,0.71
300395,2018-12-31,0.5464
300396,2018-12-31,0.7164
300397,2018-12-31,-0.71
300398,2018-12-31,0.67
300400,2018-12-31,0.38
300401,2018-12-31,0.64
300403,2018-12-31,0.2699
300404,2018-12-31,0.06
300405,2018-12-31,-0.66
300406,2018-12-31,0.6
300407,2018-12-31,0.05
300408,2018-12-31,0.76
300409,2018-12-31,0.56
300410,2018-12-31,0.09
300411,2018-12-31,-3.7
300412,2018-12-31,0.13
300413,2018-12-31,0.92
300414,2018-12-31,0.31
300415,2018-12-31,0.41
300416,2018-12-31,0.55
300418,2018-12-31,0.88
300419,2018-12-31,-1.71
300420,2018-12-31,0.18
300421,2018-12-31,0.5547
300422,2018-12-31,0.66
300423,2018-12-31,1.65
300424,2018-12-31,0.2096
300425,2018-12-31,0.208
300426,2018-12-31,-2.32
300427,2018-12-31,0.65
300428,2018-12-31,0.75
300429,2018-12-31,0.5523
300430,2018-12-31,0.38
300431,2018-12-31,-3.37
300432,2018-12-31,-4.614
300433,2018-12-31,0.16
300435,2018-12-31,0.27
300436,2018-12-31,0.12
300437,2018-12-31,1.1314
300438,2018-12-31,0.95
300439,2018-12-31,0.71
300440,2018-12-31,0.23
300441,2018-12-31,0.18
300442,2018-12-31,-2.41
300443,2018-12-31,0.49
300444,2018-12-31,0.3246
300445,2018-12-31,0.448
300446,2018-12-31,0.8393
300447,2018-12-31,-0.8072
300448,2018-12-31,0.36
300449,2018-12-31,0.07
300450,2018-12-31,1.0641
300451,2018-12-31,0.45
300452,2018-12-31,0.5
300453,2018-12-31,0.26
300454,2018-12-31,1.55
300455,2018-12-31,0.1485
300456,2018-12-31,0.34
300457,2018-12-31,0.92
300458,2018-12-31,0.36
300459,2018-12-31,0.43
300461,2018-12-31,-0.71
300462,2018-12-31,0.38
300463,2018-12-31,0.8039
300464,2018-12-31,0.01
300465,2018-12-31,0.23
300467,2018-12-31,-3.49
300468,2018-12-31,0.35
300469,2018-12-31,0.37
300470,2018-12-31,0.8877
300471,2018-12-31,-1.302
300472,2018-12-31,0.55
300473,2018-12-31,1.3119
300474,2018-12-31,0.53
300475,2018-12-31,0.17
300476,2018-12-31,0.49
300477,2018-12-31,0.09
300479,2018-12-31,0.0634
300480,2018-12-31,0.22
300481,2018-12-31,0.42
300482,2018-12-31,0.92
300483,2018-12-31,0.09
300484,2018-12-31,0.12
300485,2018-12-31,0.59
300486,2018-12-31,0.41
300487,2018-12-31,0.71
300488,2018-12-31,0.67
300489,2018-12-31,0.0152
300490,2018-12-31,0.43
300491,2018-12-31,-0.1
300492,2018-12-31,0.32
300493,2018-12-31,0.05
300494,2018-12-31,0.22
300495,2018-12-31,0.6488
300496,2018-12-31,0.4141
300497,2018-12-31,0.88
300498,2018-12-31,0.7511
300499,2018-12-31,0.48
300500,2018-12-31,0.85
300501,2018-12-31,0.66
300502,2018-12-31,0.1366
300503,2018-12-31,0.2
300504,2018-12-31,0.61
300505,2018-12-31,0.6866
300506,2018-12-31,0.96
300507,2018-12-31,0.72
300508,2018-12-31,-0.3016
300509,2018-12-31,0.28
300510,2018-12-31,0.39
300511,2018-12-31,0.35
300512,2018-12-31,0.69
300513,2018-12-31,0.7447
300515,2018-12-31,0.1753
300516,2018-12-31,0.38
300517,2018-12-31,0.24
300518,2018-12-31,0.11
300519,2018-12-31,0.55
300520,2018-12-31,0.24
300521,2018-12-31,0.1767
300522,2018-12-31,0.5602
300523,2018-12-31,0.9415
300525,2018-12-31,0.6854
300526,2018-12-31,0.1334
300527,2018-12-31,0.3287
300528,2018-12-31,-1.43
300529,2018-12-31,0.97
300530,2018-12-31,0.79
300531,2018-12-31,0.42
300532,2018-12-31,0.07
300533,2018-12-31,0.99
300534,2018-12-31,0.0405
300535,2018-12-31,0.4043
300536,2018-12-31,0.31
300537,2018-12-31,0.2851
300538,2018-12-31,0.36
300539,2018-12-31,0.05
300540,2018-12-31,-0.96
300541,2018-12-31,0.28
300542,2018-12-31,0.25
300545,2018-12-31,0.6
300546,2018-12-31,0.81
300547,2018-12-31,1.14
300548,2018-12-31,0.03
300549,2018-12-31,0.37
300550,2018-12-31,0.5
300551,2018-12-31,0.115
300552,2018-12-31,0.06
300553,2018-12-31,0.34
300554,2018-12-31,0.3967
300555,2018-12-31,0.0513
300556,2018-12-31,0.4873
300557,2018-12-31,0.32
300558,2018-12-31,0.42
300559,2018-12-31,0.89
300560,2018-12-31,0.37
300561,2018-12-31,0.16
300562,2018-12-31,0.13
300563,2018-12-31,0.55
300565,2018-12-31,0.08
300566,2018-12-31,0.27
300567,2018-12-31,1.8
300568,2018-12-31,1.16
300569,2018-12-31,0.6822
300570,2018-12-31,0.66
300571,2018-12-31,1.64
300572,2018-12-31,1.04
300575,2018-12-31,2.85
300576,2018-12-31,0.35
300577,2018-12-31,0.8
300578,2018-12-31,0.18
300579,2018-12-31,0.7205
300580,2018-12-31,0.7939
300581,2018-12-31,0.376
300583,2018-12-31,1.19
300584,2018-12-31,0.6935
300585,2018-12-31,0.2787
300586,2018-12-31,0.26
300588,2018-12-31,0.14
300589,2018-12-31,0.1535
300590,2018-12-31,0.7788
300592,2018-12-31,0.1282
300593,2018-12-31,0.31
300595,2018-12-31,0.9795
300596,2018-12-31,1.07
300598,2018-12-31,0.199
300599,2018-12-31,0.67
300600,2018-12-31,0.67
300601,2018-12-31,0.7
300602,2018-12-31,0.8
300603,2018-12-31,0.4
300604,2018-12-31,0.25
300605,2018-12-31,0.4903
300606,2018-12-31,0.6
300607,2018-12-31,1.32
300608,2018-12-31,0.8
300609,2018-12-31,0.65
300610,2018-12-31,0.5742
300611,2018-12-31,0.11
300612,2018-12-31,0.13
300613,2018-12-31,1.23
300616,2018-12-31,2.46
300617,2018-12-31,0.7527
300618,2018-12-31,3.69
300619,2018-12-31,0.62
300620,2018-12-31,0.9082
300621,2018-12-31,0.4
300622,2018-12-31,0.69
300623,2018-12-31,0.93
300624,2018-12-31,1.06
300625,2018-12-31,0.64
300626,2018-12-31,0.24
300627,2018-12-31,0.441
300628,2018-12-31,2.8508
300629,2018-12-31,0.08
300630,2018-12-31,0.99
300631,2018-12-31,0.536
300633,2018-12-31,0.63
300635,2018-12-31,0.4049
300636,2018-12-31,0.3049
300637,2018-12-31,1.15
300638,2018-12-31,0.72
300639,2018-12-31,0.63
300641,2018-12-31,0.12
300642,2018-12-31,1.572
300643,2018-12-31,0.16
300645,2018-12-31,0.76
300648,2018-12-31,0.1515
300649,2018-12-31,0.41
300651,2018-12-31,0.47
300653,2018-12-31,1.07
300654,2018-12-31,0.23
300655,2018-12-31,0.3363
300656,2018-12-31,0.5938
300657,2018-12-31,1.13
300658,2018-12-31,0.32
300659,2018-12-31,0.32
300660,2018-12-31,1.098
300661,2018-12-31,1.3088
300662,2018-12-31,0.65
300663,2018-12-31,0.21
300664,2018-12-31,0.3554
300666,2018-12-31,0.27
300668,2018-12-31,0.79
300670,2018-12-31,0.1841
300671,2018-12-31,0.38
300672,2018-12-31,0.5
300673,2018-12-31,1.16
300674,2018-12-31,0.53
300675,2018-12-31,0.2361
300676,2018-12-31,0.97
300677,2018-12-31,0.92
300679,2018-12-31,1.11
300681,2018-12-31,0.7
300682,2018-12-31,0.3295
300683,2018-12-31,0.91
300684,2018-12-31,0.8999
300685,2018-12-31,0.88
300687,2018-12-31,0.79
300688,2018-12-31,0.2
300689,2018-12-31,0.81
300690,2018-12-31,0.91
300691,2018-12-31,0.53
300692,2018-12-31,0.38
300693,2018-12-31,0.35
300695,2018-12-31,2.94
300696,2018-12-31,0.58
300698,2018-12-31,0.03
300699,2018-12-31,1.02
300700,2018-12-31,0.41
300701,2018-12-31,0.88
300702,2018-12-31,0.91
300703,2018-12-31,0.69
300705,2018-12-31,0.31
300706,2018-12-31,0.2
300707,2018-12-31,0.5264
300709,2018-12-31,0.42
300710,2018-12-31,0.2105
300711,2018-12-31,0.11
300713,2018-12-31,0.13
300715,2018-12-31,0.5
300716,2018-12-31,0.35
300717,2018-12-31,0.46
300718,2018-12-31,0.74
300719,2018-12-31,0.2193
300722,2018-12-31,0.93
300723,2018-12-31,1.29
300724,2018-12-31,1.15
300725,2018-12-31,1.21
300726,2018-12-31,0.5573
300727,2018-12-31,0.52
300729,2018-12-31,0.67
300730,2018-12-31,0.22
300732,2018-12-31,2.32
300735,2018-12-31,0.77
300736,2018-12-31,0.34
300737,2018-12-31,0.31
300738,2018-12-31,0.91
300739,2018-12-31,0.67
300740,2018-12-31,0.5
300741,2018-12-31,1.94
300742,2018-12-31,0.3
300745,2018-12-31,0.8
300747,2018-12-31,3.86
300748,2018-12-31,0.39
300749,2018-12-31,0.83
300750,2018-12-31,1.6412
300751,2018-12-31,4.26
300753,2018-12-31,1.16
300755,2018-12-31,1.29
300756,2018-12-31,3.27
300757,2018-12-31,1.59
300758,2018-12-31,1.32
300759,2018-12-31,0.57
300760,2018-12-31,3.34
300761,2018-12-31,3.5844
430591,2018-12-31,1.08
600000,2018-12-31,1.85
600004,2018-12-31,0.55
600006,2018-12-31,0.2769
600007,2018-12-31,0.77
600008,2018-12-31,0.1449
600009,2018-12-31,2.2
600010,2018-12-31,0.073
600011,2018-12-31,0.07
600012,2018-12-31,0.6771
600015,2018-12-31,1.56
600016,2018-12-31,1.14
600017,2018-12-31,0.21
600018,2018-12-31,0.4434
600019,2018-12-31,0.97
600021,2018-12-31,1.1171
600022,2018-12-31,0.1924
600023,2018-12-31,0.3
600025,2018-12-31,0.32
600026,2018-12-31,0.0261
600027,2018-12-31,0.157
600028,2018-12-31,0.521
600029,2018-12-31,0.28
600030,2018-12-31,0.77
600031,2018-12-31,0.7907
600033,2018-12-31,0.2673
600035,2018-12-31,0.26
600036,2018-12-31,3.13
600037,2018-12-31,0.4988
600038,2018-12-31,0.8657
600039,2018-12-31,0.3245
600048,2018-12-31,1.59
600050,2018-12-31,0.1321
600052,2018-12-31,0.14
600053,2018-12-31,0.6555
600054,2018-12-31,0.78
600055,2018-12-31,0.28
600056,2018-12-31,1.4455
600057,2018-12-31,0.4
600058,2018-12-31,-0.886
600059,2018-12-31,0.21
600060,2018-12-31,0.3
600061,2018-12-31,0.4
