嚜燕ostDate,Stkcd,TotalPosts,AvgReadings,AvgComments,AvgNetComments,AvgThumbUps,AvgUserBarAge,AvgUserInfluIndex,AvgUserPosts,AvgUserComments,Indcd,,
2017-12-04,600202,1,60019,21,21,4,4.69,3.5,958,0,C38,,
2017-12-30,600202,1,64914,47,45,3,0.93,1.5,3,8,C38,,
2017-11-30,600202,1,31971,7,8,1,4.68,3.5,958,0,C38,,
2017-10-10,600202,1,4346,6,1,0,0.1,2,66,399,C38,,
2017-12-15,600207,1,6653,5,3,1,0.24,1.5,31,90,D45,,
2017-10-18,600207,1,2016,3,2,0,2.39,2.5,250,316,D45,,
2017-10-24,600207,1,1219,1,1,0,2.4,2.5,250,316,D45,,
2017-10-22,600207,1,2285,5,5,0,2.4,2.5,250,316,D45,,
2017-10-19,600207,1,1190,1,1,0,2.39,2.5,250,316,D45,,
2017-09-12,600207,1,28713,143,98,12,2.44,3,2316,354,D45,,
2017-12-27,600209,1,7267,10,6,5,5.39,3,423,370,E50,,
2017-12-09,600209,1,39958,58,54,5,3.85,1,1,334,E50,,
2017-12-05,600209,1,52863,40,14,4,3.04,2,44,341,E50,,
2017-07-24,600209,1,154891,88,88,39,4.33,4,1208,0,E50,,
2017-03-05,600209,1,71702,165,0,46,0,3,128,369,E50,,
2017-05-03,600209,1,1117,1,1,0,2.64,4,10145,354,E50,,
2017-05-02,600209,1,1739,1,2,0,2.64,4,10145,354,E50,,
2017-04-27,600209,1,4639,7,0,0,2.62,4,10145,354,E50,,
2017-04-26,600209,1,1688,2,0,3,2.62,4,10145,354,E50,,
2017-04-19,600209,1,1611,3,0,0,1.83,2.5,354,361,E50,,
2017-09-15,600210,1,9221,11,9,3,4.52,2.5,254,338,C29,,
2017-11-03,600210,1,39590,10,10,4,4.61,2.5,329,0,C29,,
2017-10-20,600210,1,23539,99,97,7,2.47,1,142,379,C29,,
2017-11-23,600210,1,38321,45,45,4,0.52,2.5,191,0,C29,,
2017-12-11,600210,1,19601,87,86,2,2.61,1,143,379,C29,,
2017-12-08,600210,1,30811,140,126,11,2.61,1,143,379,C29,,
2017-12-04,600210,2,32148.5,42,14.5,0.5,0.55,2.5,201,0,C29,,
2017-11-24,600210,1,103599,120,120,7,2.57,1,143,379,C29,,
2017-05-07,600210,1,2373,4,4,1,0.69,2,242,363,C29,,
2017-01-19,600210,1,68843,19,11,3,3.82,2.5,323,0,C29,,
2017-12-29,600212,1,22214,3,3,8,4.76,3.5,1553,0,S90,,
2017-12-30,600212,1,45141,34,15,10,3.81,3.5,403,336,S90,,
2017-11-03,600212,1,3,0,0,0,0.27,2,10,11,S90,,
2017-09-27,600212,1,2,0,0,0,0.55,0.5,6,6,S90,,
2017-06-13,600212,1,59857,7,0,4,4.21,3.5,1562,0,S90,,
2017-07-27,600212,2,104524,30,15,5,4.33,3.5,1562,0,S90,,
2017-03-23,600215,2,21791,6,5,3,0.04,1.5,10,9,K70,,
2017-08-13,600215,1,181983,144,109,29,3.95,3,77,371,K70,,
2017-11-15,600215,1,40713,1,1,1,4.64,3,1088,0,K70,,
2017-11-14,600215,4,10089.75,3,2,2,1.79,1.67,104.67,112.33,K70,,
2017-01-21,600215,1,62413,45,21,26,3.39,3,77,371,K70,,
2017-02-02,600215,1,95845,108,61,35,3.42,3,77,371,K70,,
2017-03-20,600215,1,1011,0,0,0,0.18,1,9,10,K70,,
2017-11-08,600218,3,6157,6.67,2,1,1.87,3,4963,341,C34,,
2017-07-05,600218,1,2672,4,4,4,6.24,4.5,28436,353,C34,,
2017-03-22,600218,2,27011,116.5,27,12.5,1.24,3,4981,359,C34,,
2017-12-17,600220,1,3921,4,0,3,2.38,4,1133,359,C17,,
2017-12-11,600226,1,53850,13,13,9,4.71,4,1468,0,C26,,
2017-03-27,600228,1,3036,2,0,1,3.04,1,14,81,C26,,
2017-05-12,600228,1,1184,1,1,1,0.77,2,1771,337,C26,,
2017-05-15,600228,1,3227,2,0,0,0.78,2,1755,337,C26,,
2017-11-03,600228,1,188272,678,678,11,5.18,2.5,111,104,C26,,
2017-02-14,600228,1,4523,12,11,0,6.58,4.5,200,356,C26,,
2017-03-12,600228,1,7865,5,1,1,4.75,3.5,1219,321,C26,,
2017-02-20,600228,1,115374,71,56,13,2.59,3.5,1363,46,C26,,
2017-11-15,600232,1,1943,0,0,0,2.7,3.5,919,363,C17,,
2017-10-31,600232,1,2149,1,1,0,2.66,3.5,919,363,C17,,
2017-03-30,600232,1,5538,8,6,3,7.25,3.5,342,302,C17,,
2017-04-07,600232,1,18112,43,24,7,7.27,3.5,342,302,C17,,
2017-07-13,600232,1,19543,49,26,9,6.35,2.5,1111,325,C17,,
2017-03-03,600234,1,18492,44,23,9,6.22,4,233,307,C39,,
2017-04-26,600234,1,9921,10,9,1,6.37,4,233,307,C39,,
2017-10-27,600234,1,2940,3,2,8,3.69,3,2079,338,C39,,
2017-09-07,600235,1,2210,3,1,0,0.37,2,43,31,C22,,
2017-10-25,600235,1,32471,1,1,0,2.4,2,507,342,C22,,
2017-10-27,600237,1,1907,0,0,0,2.92,3.5,1928,362,C39,,
2017-11-21,600237,1,1990,1,1,0,2.98,3.5,1928,362,C39,,
2017-11-27,600237,1,38689,20,20,4,4.67,3,511,0,C39,,
2017-12-26,600237,1,4953,5,0,3,3.08,3.5,1928,362,C39,,
2017-12-28,600237,1,2590,2,2,0,3.21,3.5,545,346,C39,,
2017-10-16,600238,1,43503,45,10,13,8.27,3,224,357,C15,,
2017-12-25,600243,1,82892,251,58,16,4.79,2.5,218,366,C34,,
2017-11-24,600243,1,39441,12,12,5,4.66,3,750,0,C34,,
2017-11-09,600243,1,2290,2,2,1,2.08,2.5,99,396,C34,,
2017-05-26,600243,1,61754,13,13,5,4.16,3,762,0,C34,,
2017-07-05,600247,1,21237,55,37,9,3.85,2.5,183,343,F51,,
2017-03-25,600247,3,7639.67,9.33,9.33,2,3.57,2.5,183,343,F51,,
2017-12-03,600247,1,15301,42,31,6,3.26,4.5,861,332,F51,,
2017-11-02,600247,3,19819,62.33,32.33,7.67,3.18,4.5,861,332,F51,,
2017-05-10,600247,1,1648,2,2,1,0.04,1.5,14,156,F51,,
2017-07-29,600247,1,10944,17,14,17,3.92,2.5,183,343,F51,,
2017-05-31,600247,1,37828,84,43,4,2.75,4.5,861,335,F51,,
2017-01-12,600247,1,4481,2,2,4,5.11,3.5,217,379,F51,,
2017-12-31,600247,1,2620,1,0,1,2.71,2,77,396,F51,,
2017-07-01,600248,1,9796,12,9,11,0.33,1,1,373,E48,,
2017-11-24,600250,1,8289,12,0,0,2.29,1.5,24,338,F51,,
2017-08-03,600250,1,5027,11,11,4,3.34,2.5,461,382,F51,,
2017-05-10,600250,2,105186.5,122,122,7,4.12,3,824,0,F51,,
2017-09-01,600252,1,24769,15,14,7,2.34,3.5,895,302,C27,,
2017-07-19,600252,1,20016,14,13,5,2.24,3.5,483,325,C27,,
2017-11-28,600252,1,26385,3,3,0,0.53,2,284,0,C27,,
2017-06-19,600252,1,73850,76,44,53,3.63,3.5,1708,319,C27,,
2017-12-23,600255,1,6107,8,4,1,2.76,3.5,5088,348,C32,,
2017-12-26,600255,1,9335,27,20,3,3.88,3,131,350,C32,,
2017-12-05,600255,1,6388,5,2,0,2.71,3.5,5088,348,C32,,
2017-11-17,600255,1,4317,4,4,2,2.53,3,540,323,C32,,
2017-11-08,600255,1,1851,1,1,0,2.51,3,540,323,C32,,
2017-11-07,600255,2,38574,75.5,13.5,11,2.76,3.5,2785,369.5,C32,,
2017-11-10,600255,1,9601,7,0,1,2.64,3.5,5088,348,C32,,
2017-10-26,600255,2,1689.5,5,0,1.5,2.6,3.5,5088,348,C32,,
2017-09-21,600255,1,84896,21,21,12,4.49,4,1415,0,C32,,
2017-07-18,600255,1,97127,40,40,12,4.31,4,1415,0,C32,,
2017-04-14,600255,1,11831,1,2,2,4.05,4,1440,0,C32,,
2017-03-21,600255,1,16423,9,8,2,0.05,1.5,32,51,C32,,
2017-03-10,600255,1,1523,1,1,1,2.46,4,8257,358,C32,,
2017-05-26,600255,1,105428,50,51,4,4.16,4,1424,0,C32,,
2017-05-08,600259,1,41019,122,57,20,0.87,3.5,1338,347,B09,,
2017-04-19,600259,1,2430,1,1,2,1.87,1,19,29,B09,,
2017-12-12,600268,1,22544,1,0,0,0.57,1,29,0,C38,,
2017-01-02,600268,1,11287,5,2,0,0.28,2.5,600,304,C38,,
2017-09-15,600275,1,2849,5,0,0,2.59,4,1217,289,C13,,
2017-11-21,600275,1,21436,48,22,6,6.56,3.5,1317,348,C13,,
2017-07-06,600275,1,16600,10,10,4,3.72,3.5,1178,371,C13,,
2017-04-25,600275,1,68556,90,49,10,0.04,2,18,153,C13,,
2017-01-18,600275,1,29762,16,14,5,1.69,2,25,113,C13,,
2017-03-28,600275,1,161547,57,52,13,4,4,1130,0,C13,,
2017-10-30,600278,1,11348,5,3,3,4.19,3.5,345,383,F51,,
2017-04-21,600278,1,33683,13,13,8,4.07,3,805,0,F51,,
2017-09-02,600278,1,205287,324,58,31,4.04,3.5,347,348,F51,,
2017-05-10,600278,1,73207,202,23,45,3.72,3.5,265,356,F51,,
2017-07-31,600281,1,12396,24,0,6,2.67,3.5,181,389,C25,,
2017-07-10,600281,1,21662,33,33,13,2.62,3.5,181,390,C25,,
2017-07-14,600281,1,14579,37,33,25,2.63,3.5,181,312,C25,,
2017-08-01,600281,1,1991,2,2,0,0,1,10,17,C25,,
2017-08-15,600281,1,51317,100,0,15,2.72,3.5,181,389,C25,,
2017-03-29,600281,1,22043,27,27,10,6.47,3.5,201,335,C25,,
2017-09-20,600281,1,34114,117,117,10,2.81,3.5,181,389,C25,,
2017-12-28,600281,1,7750,8,7,4,2.58,1.5,34,72,C25,,
2017-06-25,600287,1,6649,2,2,2,0.37,2.5,196,333,F51,,
2017-06-01,600287,1,18395,6,6,4,2.42,3,199,356,F51,,
2017-09-08,600287,1,7235,7,7,1,0.31,1.5,49,0,F51,,
2017-12-06,600287,1,75020,15,15,8,4.7,2.5,76,0,F51,,
2017-03-21,600287,1,26708,38,35,7,5.27,3,150,370,F51,,
2017-12-07,600288,1,27146,10,7,5,0.16,1,4,375,C39,,
2017-12-29,600288,1,82104,143,23,7,1.73,2.5,351,316,C39,,
2017-09-08,600288,1,8850,2,2,1,0.31,2,139,0,C39,,
2017-11-14,600301,3,11335.67,31,30.67,2.33,1,2.25,315.5,183,C26,,
2017-01-08,600301,1,2547,7,6,1,1.71,2,53,331,C26,,
2017-04-06,600301,1,40843,19,18,4,4.03,3,781,0,C26,,
2017-03-29,600301,1,1524,3,2,2,0.87,2.5,592,356,C26,,
2017-12-08,600301,1,1497,0,0,1,1.46,1.5,58,60,C26,,
2017-12-30,600301,1,9654,8,5,7,3.75,2.5,60,345,C26,,
2017-01-06,600301,1,3100,5,4,0,9.66,3,301,136,C26,,
2017-11-13,600301,1,1582,3,3,1,1.5,2.5,592,356,C26,,
2017-06-27,600301,1,27252,157,143,2,4.56,2.5,524,395,C26,,
2017-12-09,600302,1,12871,18,10,3,4.14,3,1007,399,C35,,
2017-11-25,600302,1,431990,764,234,16,1.81,2,121,347,C35,,
2017-03-15,600302,1,17845,35,15,3,4.16,2,32,179,C35,,
2017-09-13,600316,1,8219,6,0,4,1.12,3.5,19840,370,C37,,
2017-11-01,600316,1,6305,4,3,1,1.27,1,203,148,C37,,
2017-05-06,600316,1,34849,81,28,27,0.87,3.5,1338,347,C37,,
2017-03-02,600319,1,17878,28,6,5,4.72,3.5,1219,319,C26,,
2017-11-02,600319,1,49087,12,12,16,4.6,3.5,1936,0,C26,,
2017-09-14,600321,1,6783,14,10,2,3.32,3.5,249,343,C20,,
2017-06-12,600321,1,50321,20,20,4,4.21,3,628,0,C20,,
2017-04-26,600321,1,15436,23,20,4,0.03,3,571,366,C20,,
2017-12-31,600331,1,18070,13,12,23,0,1.5,16,11,C32,,
2017-10-08,600331,1,101342,19,19,44,4.53,3.5,2150,0,C32,,
2017-01-13,600331,1,196646,240,144,19,3.8,3.5,2196,0,C32,,
2017-12-18,600336,1,134259,79,0,14,8.53,3.5,48,331,C38,,
2017-10-27,600336,1,4207,1,1,3,5.36,3.5,3918,304,C38,,
2017-02-19,600336,1,34383,8,4,1,3.9,3,2429,0,C38,,
2017-04-21,600353,1,3377,3,1,1,2.57,3,210,327,C39,,
2017-12-22,600355,1,199834,42,0,8,2.46,3,687,321,C39,,
2017-12-05,600355,1,58545,26,26,7,4.69,3,844,0,C39,,
2017-09-07,600355,1,6359,2,2,1,0.85,1.5,40,14,C39,,
2017-12-13,600356,1,9973,17,4,4,4.65,3.5,412,304,C22,,
2017-12-11,600356,1,2194,3,2,1,2.72,2.5,271,357,C22,,
2017-12-22,600356,1,3057,3,1,1,2.75,2.5,271,357,C22,,
2017-12-06,600356,1,8763,8,3,2,1.57,2,414,326,C22,,
2017-03-20,600359,3,1818,2.33,1,0.33,5.45,4,3164,320,A01,,
2017-10-09,600365,1,31489,11,11,4,4.54,3,900,0,C15,,
2017-01-18,600370,1,20194,6,7,5,9.14,3.5,245,199,C17,,
2017-07-07,600375,1,27165,74,0,1,3.26,2.5,89,305,C36,,
2017-08-07,600375,1,9323,19,0,12,3.35,2.5,89,305,C36,,
2017-11-17,600375,1,19409,1,1,0,0.5,2,185,0,C36,,
2017-11-22,600375,1,4539,4,4,0,2.44,2.5,585,23,C36,,
2017-10-26,600375,1,1699,2,0,1,5.3,2.5,89,176,C36,,
2017-12-04,600375,1,3959,3,3,2,0.15,2,96,277,C36,,
2017-12-15,600375,1,6571,7,7,0,2.5,2.5,595,23,C36,,
2017-12-28,600375,1,15029,1,1,0,3.55,3.5,2440,325,C36,,
2017-12-27,600375,1,2916,1,1,1,1.13,2,330,27,C36,,
2017-12-25,600375,1,6830,3,3,0,2.28,2.5,335,308,C36,,
2017-04-02,600375,1,40496,44,42,14,3.36,2.5,991,349,C36,,
2017-06-06,600375,1,33854,51,43,4,0.22,2,14,88,C36,,
2017-01-10,600375,1,45283,69,18,24,1.19,3,159,379,C36,,
2017-01-10,600379,1,3191,3,3,2,2.41,2.5,2867,312,C38,,
2017-12-07,600380,1,11376,6,6,3,0.36,2,407,297,C27,,
2017-12-02,600380,1,208532,311,154,35,0,0,9,375,C27,,
2017-08-27,600381,1,1396,0,0,0,2.38,2.5,198,381,C14,,
2017-09-10,600381,1,1241,7,3,1,2.41,2.5,204,393,C14,,
2017-10-24,600381,1,1568,1,0,1,0.96,1,21,9,C14,,
2017-09-25,600382,1,781062,1004,767,32,3.7,3,84,302,F51,,
2017-11-20,600382,1,17204,14,8,2,3.85,3,123,310,F51,,
2017-08-10,600382,1,61708,160,16,18,2.38,3,199,333,F51,,
2017-02-16,600396,1,20606,24,8,3,2.96,3.5,255,316,D44,,
2017-12-28,600401,1,6339,4,3,2,3.68,3,419,342,C39,,
2017-12-23,600401,1,53584,96,83,12,2.83,3.5,356,366,C39,,
2017-12-01,600401,1,200884,89,0,30,4.68,4.5,2726,0,C39,,
2017-12-08,600401,1,13731,20,5,2,4.32,4,896,304,C39,,
2017-12-13,600401,1,26454,42,23,1,3.64,3,418,342,C39,,
2017-11-01,600401,1,6924,17,0,4,2.69,3.5,356,366,C39,,
2017-11-09,600401,1,3570,4,3,2,2.59,2.5,280,372,C39,,
2017-05-26,600401,1,6035,5,4,0,1.96,2,179,103,C39,,
2017-05-23,600401,1,1645,2,0,0,2.64,1,244,315,C39,,
2017-05-11,600401,1,18357,46,28,3,3.39,3.5,225,307,C39,,
2017-05-10,600401,1,4441,3,2,0,3.96,4,1866,391,C39,,
2017-05-09,600401,1,28834,57,17,3,3.95,4,1866,391,C39,,
2017-04-01,600401,1,3892,3,1,3,0.12,2,78,381,C39,,
2017-03-25,600401,2,10836,23,12.5,0.5,3.83,4,1866,391,C39,,
2017-03-03,600401,1,83203,67,59,12,3.93,4.5,2726,0,C39,,
2017-07-06,600401,1,2115,6,0,0,2.76,1,244,315,C39,,
2017-06-24,600401,1,30318,118,21,38,0.13,2.5,40,307,C39,,
2017-06-21,600401,1,11765,34,14,7,2.72,1,244,315,C39,,
2017-07-21,600401,1,967,1,0,0,2.41,3.5,355,345,C39,,
2017-07-12,600401,4,6215,6.5,4.75,1.25,2.58,2.25,299.5,330,C39,,
2017-07-11,600401,3,5533.67,12,3.33,4.33,2.38,3.5,355,345,C39,,
2017-08-28,600401,3,14740,26.33,21.67,8.67,3.13,3,1180.5,272.5,C39,,
2017-09-08,600401,1,15394,15,14,7,2.88,4,322,299,C39,,
2017-09-10,600401,1,9931,56,24,14,0.35,2.5,40,307,C39,,
2017-09-12,600401,1,11428,44,41,10,4.06,4,2344,326,C39,,
2017-09-14,600401,1,86773,107,101,29,4.07,4,2348,326,C39,,
2017-10-14,600401,1,10039,12,8,5,2.64,3.5,356,370,C39,,
2017-09-15,600408,2,6619.5,27,1.5,2,3.38,2.25,56,335,C31,,
2017-09-21,600408,1,2653,3,2,1,2.52,2,41,336,C31,,
2017-08-24,600408,2,8883,28.5,0,3.5,4.19,2.5,71,334,C31,,
2017-07-01,600408,1,4074,9,0,4,4.05,2.5,71,334,C31,,
2017-08-19,600408,1,17973,50,0,3,4.18,2.5,71,334,C31,,
2017-12-06,600408,1,7717,17,16,17,0.13,2.5,176,325,C31,,
2017-09-05,600408,1,5173,16,0,0,2.47,2,41,336,C31,,
2017-03-17,600408,1,2583,1,0,3,2,2,41,336,C31,,
2017-11-29,600408,1,6003,12,12,8,0.01,2,57,321,C31,,
2017-12-18,600408,1,98350,208,208,14,0.32,1.5,7,377,C31,,
2017-04-25,600408,1,4353,5,5,3,2.11,2,41,336,C31,,
2017-03-22,600408,1,7644,13,0,1,2.02,2,41,336,C31,,
2017-07-06,600408,2,6403.5,14,0,5.5,2.21,2.25,178.5,356,C31,,
2017-12-02,600423,1,24798,6,6,2,1.74,2.5,300,216,C26,,
2017-09-25,600423,4,39101.75,35.25,15.75,7.75,3.81,3.5,322,293,C26,,
2017-09-22,600423,1,19397,10,10,17,5.93,3.5,417,363,C26,,
2017-09-21,600423,5,36260.6,25.2,10,4.8,3.8,3.5,322,293,C26,,
2017-06-03,600423,1,93889,14,8,6,1.4,3,202,339,C26,,
2017-07-28,600423,1,29679,75,35,13,0.13,2.5,66,336,C26,,
2017-05-20,600423,1,6676,9,2,3,1.36,3,205,340,C26,,
2017-04-06,600432,1,1913,2,0,0,1.37,3,1371,347,C32,,
2017-09-26,600433,1,3258,4,3,1,0.75,1.5,28,141,C22,,
2017-03-20,600433,1,4804,5,4,1,0.34,1.5,61,45,C22,,
2017-11-22,600435,1,27697,20,0,8,1.2,1.5,63,351,C39,,
2017-12-29,600455,1,29033,16,16,2,4.76,2.5,310,0,S90,,
2017-11-07,600455,1,4559,5,4,0,5.28,2,185,229,S90,,
2017-08-24,600462,1,8979,21,18,4,0.29,1,6,68,L72,,
2017-08-25,600462,1,68249,17,17,21,4.42,3.5,1432,0,L72,,
2017-12-18,600462,1,29576,19,19,3,4.73,3.5,1444,0,L72,,
2017-05-04,600463,2,52092.5,25.5,25.5,13,4.1,2.5,176,0,E48,,
2017-12-11,600468,2,13391.5,26,16.5,2,4.69,2.75,284,369,C38,,
2017-12-21,600468,1,7060,11,3,1,1.77,2.5,300,390,C38,,
2017-11-20,600468,1,15098,5,5,0,0.51,2,59,0,C38,,
2017-11-28,600468,1,48280,136,94,16,2.81,3,403,377,C38,,
2017-11-16,600468,1,16188,37,35,5,6.46,2.5,174,395,C38,,
2017-11-18,600468,1,24993,70,50,3,2.78,3,403,377,C38,,
2017-10-30,600468,1,14679,2,2,1,0.33,3.5,400,35,C38,,
2017-10-29,600468,1,35639,46,36,3,2.73,3,416,336,C38,,
2017-05-15,600468,1,11469,28,23,8,5.95,2.5,174,395,C38,,
2017-07-27,600470,1,14328,22,17,7,3.92,3.5,438,314,C26,,
2017-07-15,600476,1,44598,109,17,17,0.36,3,128,369,I65,,
2017-12-25,600493,1,12891,5,5,2,4.16,3,482,330,C17,,
2017-09-29,600493,1,34791,207,207,156,2.25,2.5,1399,362,C17,,
2017-11-13,600503,1,19392,45,42,13,2.42,1.5,39,212,K70,,
2017-08-31,600503,1,63958,168,42,20,2.38,2,653,386,K70,,
2017-08-29,600503,1,6067,8,6,3,2.45,2.5,271,300,K70,,
2017-10-28,600503,1,4142,3,2,0,1.99,2.5,132,67,K70,,
2017-07-11,600503,1,69629,67,42,16,2.24,2,653,386,K70,,
2017-08-04,600503,1,1241,2,1,0,2.63,1.5,70,68,K70,,
2017-04-27,600503,1,2475,4,2,1,2.15,3,220,392,K70,,
2017-01-05,600503,1,132726,16,14,13,1.44,3,138,374,K70,,
2017-07-18,600520,1,1593,1,1,4,9.32,1,12,11,C38,,
2017-12-08,600523,1,35918,51,44,7,2.61,3.5,439,349,C36,,
2017-08-14,600523,1,12071,17,6,1,2.53,3,186,361,C36,,
2017-12-28,600526,1,15637,17,17,0,1.96,1,217,35,C35,,
2017-12-30,600526,1,8690,8,2,2,3.44,3,1655,372,C35,,
2017-10-29,600526,1,97301,54,27,2,3.27,3,1715,365,C35,,
2017-11-08,600526,1,33373,22,22,21,4.62,3.5,2356,0,C35,,
2017-12-09,600526,1,3954,3,3,0,4.39,3,241,359,C35,,
2017-09-28,600526,1,58141,52,52,27,4.51,3.5,2356,0,C35,,
2017-12-01,600526,1,4562,6,1,1,3.35,2,1093,343,C35,,
2017-04-20,600530,1,3482,4,1,1,2.18,2,17,14,C27,,
2017-04-13,600530,1,2170,0,0,0,0.24,1,9,10,C27,,
2017-10-20,600538,2,38856,5.5,3,1,2.04,3.5,2500,313,C26,,
2017-11-13,600539,1,27417,15,15,13,4.63,3,1401,0,C30,,
2017-11-16,600543,1,46977,130,0,6,2.71,2.5,118,394,C15,,
2017-10-27,600556,1,95528,43,41,22,0.27,2,78,384,I65,,
2017-09-19,600556,1,12214,21,0,8,0.86,1,6,50,I65,,
2017-09-15,600556,1,14474,32,32,14,7.92,2,64,46,I65,,
2017-08-06,600556,1,46699,60,44,20,5.24,3,205,312,I65,,
2017-03-14,600556,1,6584,9,7,2,1.57,2.5,75,238,I65,,
2017-12-29,600558,1,201529,50,0,5,4.76,3,150,0,C33,,
2017-12-27,600558,1,29773,9,9,0,4.75,3,219,0,C33,,
2017-12-24,600558,1,22570,6,0,4,1.55,3,524,286,C33,,
2017-11-23,600558,3,15888.67,27.67,2.33,2,1.46,3,523,286,C33,,
2017-11-22,600558,2,4752.5,14,2,1.5,1.46,3,523,286,C33,,
2017-11-21,600558,3,21785.67,34.33,5.33,3.67,1.46,3,523,286,C33,,
2017-11-26,600558,2,31158,61.5,0,3,1.47,3,524,286,C33,,
2017-11-27,600558,4,63766.25,40.75,15.75,10,3.07,3,347.5,143,C33,,
2017-11-24,600558,2,5479.5,15.5,0.5,1,1.47,3,523,286,C33,,
2017-12-04,600558,3,24174.67,43,6.67,5.67,1.49,3,524,286,C33,,
2017-12-01,600558,1,45480,10,10,3,4.68,3,219,0,C33,,
2017-11-28,600558,1,8707,10,5,0,1.48,3,523,286,C33,,
2017-11-14,600558,3,4075.33,8.67,1.33,0.33,1.44,3,523,286,C33,,
2017-11-15,600558,4,11635.25,38,2.75,2.25,1.44,3,523,286,C33,,
2017-11-13,600558,1,4695,5,2,0,1.44,3,523,286,C33,,
2017-11-17,600558,1,21842,30,5,2,1.45,0,523,286,C33,,
2017-11-16,600558,1,25382,6,1,2,1.44,0,523,286,C33,,
2017-11-18,600558,4,14957.25,29,9,3.25,1.45,3,523,286,C33,,
2017-11-19,600558,2,5901,8.5,2,0.5,1.45,0,523,286,C33,,
2017-11-10,600558,1,12579,7,3,1,1.43,3,523,286,C33,,
2017-11-09,600558,3,22354.33,30.33,8.33,4.33,1.42,3,523,286,C33,,
2017-11-08,600558,2,18583.5,47.5,9,6,1.42,0,523,286,C33,,
2017-11-04,600558,4,27469.25,27.5,3.25,2.25,1.41,3,524,286,C33,,
2017-11-05,600558,1,3783,11,3,2,1.41,0,523,286,C33,,
2017-11-06,600558,3,15680,47.33,8.67,3.33,1.42,3,523,286,C33,,
2017-11-07,600558,1,14704,66,11,5,1.42,0,523,286,C33,,
2017-11-02,600558,2,205359.5,424,0,18,1.41,3,524,286,C33,,
2017-11-03,600558,3,10781.33,7.33,1,1.33,1.41,0,523,286,C33,,
2017-05-25,600558,1,16376,31,14,6,0.25,2,67,330,C33,,
2017-08-16,600558,1,31347,20,14,1,5.15,2.5,231,118,C33,,
2017-03-16,600558,1,130926,70,65,18,3.97,3,172,0,C33,,
2017-06-03,600573,1,13274,45,0,11,1,1.5,12,394,C15,,
2017-07-19,600573,1,79881,257,67,46,1.12,1.5,13,351,C15,,
2017-10-26,600573,1,68566,328,328,3,1.63,1,16,12,C15,,
2017-04-21,600577,1,110285,56,33,10,1.41,3.5,538,307,C38,,
2017-07-12,600577,1,1881,3,3,1,0.91,2,106,270,C38,,
2017-06-23,600577,2,2346,5.5,1.5,1,1.88,1.5,78,114,C38,,
2017-06-20,600577,1,1388,1,1,0,0.85,2,106,270,C38,,
2017-03-31,600577,1,26375,42,38,8,3.04,3,145,352,C38,,
2017-10-30,600577,1,159618,140,112,15,0.53,3,197,326,C38,,
2017-11-09,600577,1,230032,103,23,29,0.27,2,44,354,C38,,
2017-12-31,600577,1,3372,2,2,4,1.38,2,106,270,C38,,
2017-08-15,600577,1,40176,110,27,24,1.96,3.5,327,371,C38,,
2017-07-24,600577,1,17201,56,21,17,1.9,3.5,327,372,C38,,
2017-09-06,600589,1,55066,135,53,35,0.15,1.5,19,374,C26,,
2017-08-03,600589,1,10520,44,41,13,1.99,1.5,1498,361,C26,,
2017-11-30,600592,1,19328,142,142,195,3.98,2,117,34,C34,,
2017-12-27,600601,1,29516,71,60,21,0.19,0,176,325,C39,,
2017-11-20,600601,1,204519,342,0,29,0.06,2,8,348,C39,,
2017-11-02,600601,1,4987,5,3,0,2.52,2.5,141,179,C39,,
2017-10-24,600601,1,8136,6,4,1,2.49,2.5,140,177,C39,,
2017-10-20,600601,1,52096,40,40,0,4.57,3,919,0,C39,,
2017-04-27,600601,1,2339,4,4,2,0.21,2,221,316,C39,,
2017-08-25,600601,1,2762,1,1,2,2.33,2.5,140,177,C39,,
2017-08-22,600601,1,334009,308,308,26,4.41,3,860,0,C39,,
2017-08-03,600601,1,5478,4,4,1,3.3,2,57,385,C39,,
2017-04-26,600601,1,82810,34,34,8,4.08,3,926,0,C39,,
2017-05-15,600605,3,8248,13.33,3,5.67,1.22,3,395,398,F51,,
2017-06-16,600605,1,11848,6,0,4,0.46,1.5,20,42,F51,,
2017-05-22,600605,1,6379,11,3,5,1.24,3,395,398,F51,,
2017-06-02,600605,1,5558,11,5,6,1.27,3,395,398,F51,,
2017-06-08,600605,2,4260,10.5,7,6.5,1.28,3,395,398,F51,,
2017-05-25,600605,2,6883.5,9,2,4,1.25,3,395,398,F51,,
2017-07-07,600605,1,2441,7,5,16,1.36,3,395,398,F51,,
2017-06-15,600605,1,6847,10,3,4,1.3,3,395,398,F51,,
2017-06-28,600605,1,1890,2,1,0,1.34,3,395,398,F51,,
2017-06-13,600605,1,4598,6,2,2,1.3,3,395,398,F51,,
2017-07-05,600605,1,2046,5,3,1,1.36,3,395,398,F51,,
2017-06-19,600605,2,6214,11,4.5,4,1.32,3,395,398,F51,,
2017-07-17,600605,1,15329,30,9,16,1.39,3,395,398,F51,,
2017-08-03,600605,1,1982,5,2,3,1.44,3,395,398,F51,,
2017-05-26,600605,2,7276.5,10.5,3.5,3.5,1.25,3,395,398,F51,,
2017-08-07,600605,1,4523,8,2,4,1.45,3,395,398,F51,,
2017-08-08,600605,1,4012,7,2,4,1.45,3,395,398,F51,,
